face_id,centroid_x,centroid_y,area,phi,gnorm
0,-0.05215563881758133,0.15912012632090397,0.09975852043985622,-4.319933813511575,6.88960635381475
1,0.00542034612683628,0.3512163887462986,0.06738339930751465,-4.319933813511575,3.2691634349781675
2,0.30941946939784687,0.0009324919833027003,0.004359443784923707,-4.319933813511575,2.9969931843341477
3,0.25567985170985247,0.25438345194553597,0.05287996742596136,-4.319933813511575,6.764533922738156
4,0.4124619867875369,0.4033776952273657,0.006302585036540513,-4.319933813511575,1.819180808773123
5,0.24666122122752188,0.13429819150110434,0.02390883063952058,-4.319933813511575,4.786022089788274
6,0.1769766197994623,-0.24474507789753308,0.004680787632791608,-4.319933813511575,3.4159592709208275
7,0.23970184470251862,-0.2323994429695064,0.0005678715296742458,-4.319933813511575,3.3018920814657085
8,0.1545958361713956,-0.2709000014306235,0.0021507200969840736,-4.319933813511575,3.484037339299803
9,0.4656816122900442,0.24365431378916702,0.01042335402742342,-4.319933813511575,2.5717225590227364
10,0.522660006801905,0.3218888286039753,0.0013195535180058181,-4.319933813511575,1.7951895960963653
11,0.4547082118623313,0.2048438813253186,0.00554165073497568,-4.319933813511575,2.2054731235908704
12,0.4473114121719457,0.16208544526611382,0.002042170655025606,-4.319933813511575,2.19402424835076
13,0.4225437917926229,0.12291435650609177,0.00027834694679927744,-4.319933813511575,2.531952349468498
14,0.4543099713237138,0.17152087705262634,0.001374602588988895,-4.319933813511575,2.3289375652738675
15,0.43405861829406134,0.3841930020224676,0.001157126695779713,-4.319933813511575,1.8158369601461222
16,0.42465840055252363,0.35312556307268234,0.0002753451110662082,-4.319933813511575,1.9561712898005288
17,0.4441819709662864,0.39019166636878366,0.0007744816273623674,-4.319933813511575,1.9235051907168117
18,-0.2321715432334346,-0.020684475858197274,0.2798252674978198,-4.319933813511575,9.294696260413701
19,0.10003692921934447,0.36843175426329133,0.10374639754335149,-4.319933813511575,3.3283389847619658
20,0.16142163814949825,-0.4351458963949253,0.06833551472641054,-4.319933813511575,1.0844378254122353
21,0.1244400308446623,0.11613808810407888,4.308351521942845e-05,-4.319933813511575,6.250191452094803
22,0.13395532824989664,0.10268296924866348,4.192587422813731e-05,-4.319933813511575,6.592558958869877
23,0.12158349045067524,0.10410473363938115,0.00010662750991456997,-4.319933813511575,6.9465429378814765
24,0.021983787330274673,-0.08138795012045566,0.004714922828000879,-4.319933813511575,31.309166060050853
25,0.04417829606719973,0.04249439768384596,0.0011890464621367085,-4.319933813511575,12.067999021178572
26,0.10012766475923807,-0.05754841281417212,0.006187942751377861,-4.319933813511575,6.594991467640315
27,-0.1441184194746938,-0.4603438749532393,0.010602584008552272,-4.319933813511575,2.8545987264073474
28,-0.15522731998012732,-0.41141324547309893,0.009680573776879243,-4.319933813511575,2.0314149312163847
29,-0.2526467760965722,-0.476530048807257,0.004486328916906451,-4.319933813511575,2.1863054602898355
30,-0.037251736854769686,-0.6146082260525197,0.017609991229649086,-4.319933813511575,1.7746579820896042
31,-0.09987795897904624,-0.5821229531458051,0.007212419639679459,-4.319933813511575,1.828851825270135
32,0.07683598505609839,-0.6114546724345603,0.0028222651645035436,-4.319933813511575,1.8690042184624962
33,-0.20849798362688965,-0.26262296944356917,0.012610355270781182,-4.319933813511575,2.9095254124509893
34,-0.13873178418298568,-0.35954460712334607,0.0013289955540621281,-4.319933813511575,2.691789830138432
35,-0.22919653847423901,-0.24439562902761366,0.008692883003469393,-4.319933813511575,3.071137060608074
36,-1.1865906171889913,0.05863937733511195,0.7710437660234788,-4.319933813511575,5.732499709068274
37,-1.2831600983691922,0.48176698714247507,0.43718154223937766,-4.319933813511575,6.612010889119978
38,-0.28448433118477096,-0.23617266863801792,0.048628494154572044,-4.319933813511575,4.618010155596637
39,-0.15861962409226035,0.6310595974497613,0.44784872266803255,-4.319933813511575,6.585022086222838
40,0.36282200349581,0.8202869326506419,0.08739283033007622,-4.319933813511575,1.7186519651843515
41,-0.34631863024090137,0.21521244577290496,0.14169205845839522,-4.319933813511575,11.797305512025899
42,-0.5663512186872282,-0.9951702431548588,0.09801498202479009,-4.319933813511575,1.0175282362222786
43,-0.4387581291642558,-1.0764672390804222,0.043206319726572295,-4.319933813511575,0.9948299093060845
44,-0.7955238365126952,-0.8776279858803077,0.019507916290805546,-4.319933813511575,0.8005276484922843
45,0.43439175684542475,-0.12212340761627882,0.009364629879271912,-4.319933813511575,2.0969376418283074
46,0.34303549353157714,-0.15788816442908252,0.0018100389772052437,-4.319933813511575,2.7924059881546714
47,0.4600947138410983,-0.12871164716431596,0.0066760595833024565,-4.319933813511575,2.4293174298755513
48,0.48636805679113776,-0.16565759025140528,0.01340632076764635,-4.319933813511575,2.7003755861218544
49,0.5949537517936198,-0.1509318259705322,0.00167821744715862,-4.319933813511575,1.781571841759815
50,0.44581638190200185,-0.18898941349879964,0.007033975072845984,-4.319933813511575,2.2891972728488086
51,0.2771720894358541,-0.3583787688076407,0.000579046670359129,-4.319933813511575,2.4657664025965844
52,0.29787052416528187,-0.36113972309482256,9.0424244635956e-05,-4.319933813511575,2.3585628033321004
53,0.26526751637696533,-0.36436444291932446,0.0002314247434725737,-4.319933813511575,2.501350458923572
54,0.12494197517416124,0.6984038875581176,0.005040511104427327,-4.319933813511575,1.6108045498786476
55,0.13425703858780952,0.757877115159345,0.001274964089736494,-4.319933813511575,1.5424161835876913
56,0.10644200551247356,0.6737288279567176,0.0027328155973048163,-4.319933813511575,1.515699317934044
57,0.1547807901225788,0.6020440192551767,0.0008076818019029108,-4.319933813511575,1.8949064265798101
58,0.14761457605000272,0.5968826594360641,0.0005532483871731539,-4.319933813511575,1.8127398171559161
59,0.18263747431783114,0.6009990501053676,0.0001719251750542791,-4.319933813511575,1.7965081596685897
60,0.06340584735503065,0.771745380251558,0.0015161914776514593,-4.319933813511575,1.432046625679127
61,0.06792842204794038,0.7435225161183597,0.0006270972587784883,-4.319933813511575,1.4301051653457235
62,0.07952192367657214,0.7887315131885004,0.0007736756843664309,-4.319933813511575,1.454295774160085
63,0.05726095035182808,0.7272906625396155,0.0016998518211204109,-4.319933813511575,1.6490025835560298
64,0.04787345913279035,0.7144320003315987,0.0010573361393586727,-4.319933813511575,1.5405962078684714
65,0.09355168891623696,0.7367441052174056,0.0004284733581768805,-4.319933813511575,1.5332355638883972
66,0.04250006288695892,0.8011102010917869,0.0006352909301954316,-4.319933813511575,1.3903629986727755
67,0.054874557141582826,0.7973382187238857,0.0002624377416785982,-4.319933813511575,1.391055269146969
68,0.02171585877688019,0.8013514788925796,0.00011806388908572404,-4.319933813511575,1.4150464899785944
69,0.08405861839107516,0.6869807016940307,0.0008828222137874774,-4.319933813511575,1.6579022395561622
70,0.08155470013197975,0.7125102385083618,0.00023892226918631465,-4.319933813511575,1.6051393116708494
71,0.07738396016342496,0.6760936657003448,0.000508894037229033,-4.319933813511575,1.5947808643694186
72,0.3089704791045645,0.6557258894550886,0.0007771684848993515,-4.319933813511575,1.4876115672995491
73,0.31077318929072506,0.631302567979136,0.00014354408410294055,-4.319933813511575,1.5919790489772598
74,0.3086070713131279,0.6672023403869014,0.00039876630485504057,-4.319933813511575,1.5326907571383366
75,0.2937825832614648,0.6772838990168194,0.0001658343381499179,-4.319933813511575,1.537284703950384
76,0.2948848069718597,0.6882916451574017,4.240557360918611e-05,-4.319933813511575,1.509851309219925
77,0.29048925015688604,0.6728942303587039,9.273473997340386e-05,-4.319933813511575,1.5107030631360523
78,0.33776340465834137,0.6293417893343971,0.00029073692558606937,-4.319933813511575,1.5816081846465642
79,0.3353567129908299,0.6434002861932518,5.15032000351261e-05,-4.319933813511575,1.5251151921839696
80,0.3420212173101585,0.6217070051003549,0.00012078389085210927,-4.319933813511575,1.5790166479485024
81,0.0425960843703555,-0.4853904253824213,0.1290680725469484,-4.319933813511575,1.6416607341814091
82,0.1593993900368731,-0.48083322601841383,0.0860093266796507,-4.319933813511575,2.7754213017103067
83,-0.24441172411188825,-0.2912286590363713,0.027968330301685648,-4.319933813511575,2.9032352300601714
84,-0.6126977544613909,-0.6807858307765599,0.0681838197996974,-4.319933813511575,1.0867807574033457
85,-0.803251392662736,-0.7749044683606158,0.013803590743517663,-4.319933813511575,1.1460203601593855
86,-0.5038087096209068,-0.6115664250568186,0.029360421702388992,-4.319933813511575,1.2802467615524473
