face_id,centroid_x,centroid_y,area,phi,gnorm
0,0.025306153559565933,0.15791279301008734,0.1925960512695154,-2.5132741228718345,9.650467716109398
1,-0.20136430091244098,0.2315125840683184,0.0758085554878779,-2.5132741228718345,3.2188015189214907
2,0.38771243555071605,0.20532874640978158,0.03392301274841785,-2.5132741228718345,2.163241162699322
3,0.4169123733713154,-0.3432897032278861,0.03589492305944896,-2.5132741228718345,1.2574596865766907
4,0.521099753083169,-0.2904588702164446,0.011670446293288759,-2.5132741228718345,1.6937848222983085
5,0.3194449227074972,-0.4422440122026699,0.008590945095654674,-2.5132741228718345,0.7822948700845717
6,-0.6334013043592738,-0.21088928309470822,0.22057545866677586,-2.5132741228718345,10.950069826329074
7,-0.4455372924617251,0.4039604115317254,0.04233011107401524,-2.5132741228718345,1.4115755037424704
8,-0.16465024429775163,-0.2837306730609954,0.14503898900893095,-2.5132741228718345,6.875025362714869
9,0.17462049559280735,0.44725310909358545,0.0159397550147098,-2.5132741228718345,1.6508503046214817
10,0.09811196714454895,0.4624624955136292,0.005181117671555,-2.5132741228718345,1.582441622880504
11,0.26697376191809497,0.46343840718412777,0.003705003499940117,-2.5132741228718345,0.660614150714076
12,0.2885601364109072,0.37100144099590193,0.002803251635212515,-2.5132741228718345,1.046298473631692
13,0.3185950344567627,0.3563962712642866,0.0008796459536944395,-2.5132741228718345,1.0365575570096541
14,0.25079731540618805,0.37589009952050034,0.0006971785633921794,-2.5132741228718345,0.9533940676021345
15,0.09256814072992296,0.47631233324855843,0.0031880033534199487,-2.5132741228718345,1.344270307557451
16,0.11705213519393086,0.48120240298069866,0.0015852415728962901,-2.5132741228718345,1.2386291449559228
17,0.045210788897065035,0.4767189173756436,0.0007018750366989362,-2.5132741228718345,1.9632707887062617
18,0.19048325854014048,0.2254753008133256,0.0033707017320524493,-2.5132741228718345,2.1065309521053925
19,0.2191119949537416,0.1879228377108322,0.0006508982129503071,-2.5132741228718345,2.360604286512452
20,0.15461086980360764,0.23482957529549375,0.0011175134723745792,-2.5132741228718345,1.474781666712972
21,0.11647015909526148,0.14129669938038136,0.004257888454491498,-2.5132741228718345,3.9597418992875055
22,0.004277448236380856,0.18263525417444726,0.0010985854771114393,-2.5132741228718345,6.041047058588952
23,0.10716237025584613,0.21889366584118938,0.005564852574549117,-2.5132741228718345,2.3677851242441896
24,0.0942095279519699,0.11511885331845624,0.02165690711284951,-2.5132741228718345,18.32436822485545
25,-0.021517875581474555,0.06594586607726992,0.0048444199499644396,-2.5132741228718345,64.49000779275947
26,0.11006565772647618,0.2304474280884882,0.006076447727907682,-2.5132741228718345,1.3414675839385017
27,-0.13773203326837072,0.4113466573115325,0.5553625114724985,-2.5132741228718345,2.727851852737562
